CODE;ENGLISH;FRENCH;GERMAN;POLISH;SPANISH;HUNGARIAN;CZECH;HUNGARIAN;DUTCH;PORTUGUESE;RUSSIAN;FINNISH;;x;;;;;;;;;;;;;;;;
stop_promote_ideology_in_sphere_desc;This decision will terminate the boost to our ideology in all countries that are part of the $COUNTRY_ADJ$ sphere. Do be warned that nationalist and populist ruling party nations will react negatively and will leave our sphere should we use this.;;;;;;;;;;X;;;;;;;
taxhigh;High Wartime Taxes;;;;;;;;;;X;;;;;;;
taxmedium;Medium Wartime Taxes;;;;;;;;;;X;;;;;;;
taxlow;Low Wartime Taxes;;;;;;;;;;X;;;;;;;
taxno;No Wartime Taxes;;;;;;;;;;X;;;;;;;
taxhigh_title;Enact High Wartime Taxes;;;;;;;;;;X;;;;;;;
taxmedium_title;Enact Medium Wartime Taxes;;;;;;;;;;X;;;;;;;
taxlow_title;Enact Low Wartime Taxes;;;;;;;;;;X;;;;;;;
taxno_title;Enact No Wartime Taxes;;;;;;;;;;X;;;;;;;
changetax_title;Revise Wartime Tax Levels;;;;;;;;;;X;;;;;;;
taxhigh_desc;Our country is in a state of war which consumes a lot of money. We should enact high wartime taxes to avoid bankruptcy.\n\n§YThe modifiers for this level are:§W\n§RMonthly War Exhaustion: 3§W\n§GTax Efficiency: +10%§W;;;;;;;;;;X;;;;;;;
taxmedium_desc;Our country is in a state of war which consumes a lot of money. We should enact medium wartime taxes to avoid bankruptcy.\n\n§YThe modifiers for this level are:§W\n§RMonthly War Exhaustion: 2§W\n§GTax Efficiency: +5%§W;;;;;;;;;;X;;;;;;;
taxlow_desc;Our country is in a state of war which consumes a lot of money. We should enact low wartime taxes to avoid bankruptcy.\n\n§YThe modifiers for this level are:§W\n§RMonthly War Exhaustion: 1§W\n§GTax Efficiency: +2.5%§W;;;;;;;;;;X;;;;;;;
taxno_desc;Our country is in a state of war which consumes a lot of money however we have a lot of money. We should enact no wartime taxes to incurring excessive war exhaustion.\n\n§YThe modifiers for this level are:§W\n§GMonthly War Exhaustion: -1§W;;;;;;;;;;X;;;;;;;
changetax_desc;War is no cheap and can be very expensive if it becomes long drawn. The crisis has however given our $MONARCHTITLE$ emergency power to impose exceptional taxes for the duration of the war. We should this power to help balance our fiscal books, if necessary.;;;;;;;;;;X;;;;;;;
defcon5_decision_title;DEFCON 5;;;;;;;;;;X;;;;;;;
defcon5_decision_desc;Lowest state of readiness, Normal readiness.;;;;;;;;;;X;;;;;;;
defcon4_decision_title;DEFCON 4;;;;;;;;;;X;;;;;;;
defcon4_decision_desc;Increased intelligence watch and strengthened security measures, Above normal readiness.;;;;;;;;;;X;;;;;;;
defcon3_decision_title;DEFCON 3;;;;;;;;;;X;;;;;;;
defcon3_decision_desc;Increase in force readiness above that required for normal readiness, Air Force ready to mobilize in 15 minutes.;;;;;;;;;;X;;;;;;;
defcon2_decision_title;DEFCON 2;;;;;;;;;;X;;;;;;;
defcon2_decision_desc;Next step to nuclear war, Armed Forces ready to deploy and engage in less than 6 hours.;;;;;;;;;;X;;;;;;;
defcon1_decision_title;DEFCON 1;;;;;;;;;;X;;;;;;;
defcon1_decision_desc;Nuclear war is imminent, Maximum readiness.;;;;;;;;;;X;;;;;;;
EVTDESC8002017;From May 1993 to April 1994, Fernando Henrique Cardoso was Minister of Finance and resigned in April 1994 to launch a presidential campaign. In the October 3 election, he won the presidency on the first round of voting with 54% of the vote, more than twice that of his nearest opponent, Luiz Inácio Lula da Silva. This is still the largest margin of victory ever recorded in a free election in Brazilian history. After the constitution was amended to allow a president to succeed himself, he won a second term almost as easily in 1998, taking 53% to Lula's 31.7%. To date, he is the only president to win an outright majority of the popular vote, and the only one to win office without a runoff election since the popular elections were reinstated in 1989.;;;;;;;;;;X;;;;;;;
EVTDESC8002018;Luiz Inácio Lula da Silva, popularly known simply as Lula, is a Brazilian politician and former union leader who served as the 35th President of Brazil from 1 January 2003 to 31 December 2010. Lula was a founding member of the Workers' Party (PT) and ran unsuccessfully for President three times before achieving victory in the 2002 election, being re-elected in the 2006 election. Lula has been called one of the most popular politicians in the history of Brazil and while in office was one of the most popular in the world.;;;;;;;;;;X;;;;;;;
EVTDESC8002019;On 13 June 2010, after more than two years of widespread speculation, Rousseff launched her campaign as the official presidential candidate for the Workers' Party in the 2010 presidential election. At that time, former São Paulo State Governor José Serra, candidate for the center-right opposition bloc, had been at the top of the polls for over two years. With promises of maintaining Lula's popular policies, Rousseff was able to surpass Serra in all the polls by late July. In spite of maintaining a wide margin over him, she did not receive 50% of valid votes in the first round and had to face a run-off against Serra on 31 October, when she was elected with over 56% of the valid votes.;;;;;;;;;;X;;;;;;;
EVTDESC8002020;The impeachment of Dilma Rousseff, the 36th president of Brazil, began on 2 December 2015 with a petition for her impeachment being accepted by Eduardo Cunha, then president of the Chamber of Deputies, and continued into late 2016. Rousseff, then more than 12 months into her second four-year term, was charged with criminal administrative misconduct and disregard for the federal budget in violation of article 85, items V and VI of the Constitution of Brazil and the Fiscal Responsibility Law, article 36. Rousseff was formally impeached on 17 April 2016. On 12 May, the Senate voted to suspend Rousseff's powers for the duration of the trial, and Vice President Michel Temer became acting president.;;;;;;;;;;X;;;;;;;
EVTDESC8002021;Bolsonaro announced his pre-candidacy for president in March 2016 as a member of the Social Christian Party. However, he left the party in 2018 and joined the Social Liberal Party, and then launched his presidential campaign in August of that same year, with retired general Hamilton Mourão as his running mate. He portrayed himself as an outsider and a supporter of family values. Bolsonaro was non-fatally stabbed while campaigning in September 2018. He came in first place in the first round of the general election on 7 October 2018, with Workers' Party candidate Fernando Haddad coming in second place. The two candidates faced a run-off on 28 October 2018, and Bolsonaro was elected with 55.1% of the vote.;;;;;;;;;;X;;;;;;;
modern_uae_title;Form the United Arab Emirates;;;;;;;;;;X;;;;;;;
modern_uae_desc;The Perpetual Treaty of Maritime Peace with the British in 1819 (ratified in 1853 and again in 1892), which established the Trucial States as a British Protectorate. This arrangement ended with independence and the establishment of the United Arab Emirates on 2 December 1971, immediately following the British withdrawal from its treaty obligations.;;;;;;;;;;X;;;;;;;
united_ummah_title;Form the Arab Ummah;;;;;;;;;;X;;;;;;;
united_ummah_desc;Ummah is an Arabic word meaning "community". It is distinguished from Sha?b which means a nation with common ancestry or geography. Thus, it can be said to be a supra-national community with a common history. It is a synonym for 'the Islamic community', and it is commonly used to mean the collective community of Islamic people. In the Quran the ummah typically refers to a single group that shares common religious beliefs, specifically those that are the objects of a divine plan of salvation.;;;;;;;;;;X;;;;;;;
