CODE;ENGLISH;FRENCH;GERMAN;POLISH;SPANISH;HUNGARIAN;CZECH;HUNGARIAN;DUTCH;PORTUGUESE;RUSSIAN;FINNISH;;x;;;;;;;;;;;;;;;;
EVT_9001129_DESC;On August 17, members of the GKChP met in $CAPITAL$ and studied the treaty document. They believed that the pact would pave the way for the breakup of the Soviet Union and decided that it was time to act. The next day, Baklanov, Boldin, Shenin and General Varennikov visited Gorbachev at his dacha in Crimea in the hope of persuading him to declare a state of emergency and "restore order." In the end, the meeting came to nothing, Gorbachev will conclude it by saying: "Go to hell, do what you want. But report my opinion!". On August 19, at 1 am, Gennady Yanayev signed the decree on the entry into office of the President of the USSR and of the State Committee for the State of Emergency, composed of Yanayev, Pavlov, Kryuchkov, Yazov, Pogo, Bahlanov, Tizyakov and Starodubtsev.  It is time to launch the loyalist troops, but the question remains how to deploy the army.;;;;;;;;;;X
EVT_9001130_DESC;The troops were positioned as we wanted them to be, even though we encountered unexpected problems such as the population not openly supporting what was seen as a Putsch, everything went as planned. However, Vladimir Kryuchkov, head of the KGB, has just learned from the Alpha Group that Boris Yeltsin was leaving his cottage for $CAPITAL$ to gather his supporters to fight the attempted coup.;;;;;;;;;;X
EVT_9001131_DESC;Around 11 am, on the Square of Manage, people with tricolor flags and portraits of Sakharov and Yeltsin begin to gather. Deputies and the $CAPITAL$ City Council call for an unlimited strike. Since we control the TV center, maybe we should use it to try to calm down the crowds.;;;;;;;;;;X
EVT_9001132_DESC;A press conference was organized in the building of the Ministry of Foreign Affairs, composed of Yanayev, Baklanov, Pugo, Starodubtsev and Tizyakova. One of the organizers of the Emergency Committee, Prime Minister, Pavlov, was absent after being hospitalized the day before due to alcohol poisoning. Everyone was nervous, especially Yanayev where everyone could see his shaking hands. During the conference, one person asked our position on the future policy of the country. Should we disown Gorbachev's reforms or not? Or do we make a more original proposal?;;;;;;;;;;X
EVT_9001133_DESC;While Gennady Yanayev appointed General Kalinin as the military commander of $CAPITAL$ and declared a curfew in $CAPITAL$ from 11 p.m. to 5 p.m., starting August 20, this was understood as a sign that the attack on the White House. On August 20, around noon, it is estimated that more than 200 000 people gathered around the White House. The rally lasted five hours and many people took the opportunity to make speeches from the balcony. The House of Soviets has become the center of opposition. We must resolve this situation before it is too late.;;;;;;;;;;X
EVT_9001134_DESC;The whole world is wondering what is really happening to Gorbachev. We must decide urgently what to do with him and what to tell the people.;;;;;;;;;;X
EVT_9001135_DESC;Seeing that he no longer controls anything, Gorbachev agrees to sign documents in which he withdraws from all positions and transfers power to us. In return, he asks that he can leave the country without a scratch with his wife.;;;;;;;;;;X
EVT_9001136_DESC;Gorbachev refused to sign any document and that he only wanted to sign the new treaty. The Committee leaves this exchange with a greater confusion. The members do not really know how to react, even members Dmitry Yazov begins to have a defeatist spirit.;;;;;;;;;;X
EVT_9001137_DESC;The Emergency Committee on a State of Emergency did everything it could to try to save the Soviet Union. The only way to know if their coup attempt is successful is if it is validated by the White House (or House of Soviets). All that remains is to wait for the result...;;;;;;;;;;X
EVT_9001138_DESC;The White House has just declared the provisional government as unconstitutional and illegal. Therefore, the police is sent to arrest the plotters. Kryuchkov, Yazov and Tizyakov are arrested during the morning, Pavlov, Vasily Starodubtsev, Baklanov, Boldin and Shenin are detained for 48 hours (although Pavlov will be hospitalized because of his illness) and Pugo will die with his wife the next day. The circumstances of Pugo's death are still debated, even if the majority speaks of a double suicide, some say that it was a murder. The immediate consequences are above all a considerable weakening of the CPSU and Gorbachev and a strengthening of the position of Boris Yeltsin and his supporters.;;;;;;;;;;X
EVT_9001139_DESC;After several days of pressure from the White House, they finally recognized the provisional government of the Emergency Committee as official. The population seems much more divided on the issue and the situation is far from stable. Meanwhile, Gennady Yanayev was appointed interim President of the USSR while the new government chose a new leader. It was also declared that the State of Emergency is extended for 5 years.;;;;;;;;;;X
EVT_9001140_DESC;During the following days, different countries around the world began to officially recognize the provisional government of the Emergency Committee. Finally, after only a few days, the White House recognized the Emergency Committee as official and decided to extend the State of Emergency for 5 years. Gennady Yanayev is recognized as the interim President for 6 months, the time for the new government to find a new leader.;;;;;;;;;;X
EVT_9001141_DESC;Vladimir Kryuchkov was the head of the KGB but also one of the "leaders" of the Emergency Committee. He was known as a hard-line communist who was always against Gorbachev's reforms. Now that he is in power, Kryuchkov cancels all the reforms undertaken so far and even seems to want to restore the communist regimes in Eastern Europe.;;;;;;;;;;X
EVT_9001142_DESC;Gennady Yanayev was the President of the All-Union Central Council of Trade Unions and reached the Politburo in 1990 thanks to Gorbachev. He joined the Emergency Committee and became its "official head". He is probably the least politicized member of the group and was chosen because, in addition to his growing doubts about Gorbachev's reforms, he was easily controlled by the real heads of the Emergency Committee, namely Vladimir Kryuchkov and Boris Pugo. However, Gennady Yanayev managed to gain enough trust and autonomy within the group to really come to power and assume the office of President of the USSR.;;;;;;;;;;X
EVT_9001143_DESC;Boris Pugo was the Minister of Internal Affairs and one of the "leaders" of the Emergency Committee, he was also, which is really rare to say, a pro-Soviet Union Latvian. Pugo was best known for being an ardent supporter of the anti-corruption cause, most notably for politically eliminating Grigory Luchansky, in a case of corruption of public property. Now that Pugo has been appointed as the new leader of the Soviet Union, he will be able to implement reforms following the example of Deng Xiaoping's China.;;;;;;;;;;X
