#  STRING NAME (do not change!);English;;;;;;;;;;X
##;;;;;;;;;;;X
# New World Order 2;;;;;;;;;;;X
##;;;;;;;;;;;X
# Events;;;;;;;;;;;X
##;;;;;;;;;;;X
EVT_8011439_DESC;With the Houthis defeated in Yemen, our influence in the region has been severely damaged, this is unfortunately a victory for Saudi Arabia.,;;;;;;;;;;;;;x;;;;
EVT_8011439_A;Ok.;;;;;;;;;;;;;x;;;;
EVT_8011441_NAME;Iranian involvement in the Syrian Civil War.;;;;;;;;;;;;;x;;;;
EVT_8011441_DESC;Iran and Syria are close strategic allies, and Iran has provided significant support for Syria in the Syrian Civil War. This is said to include technical support, some combat troops, and $9bn in financial support. Iran views the civil war as a critical front in an existential battle that directly relates to its geopolitical security.,;;;;;;;;;;;;;x;;;;
EVT_8011441_A;Support the Syrian government.;;;;;;;;;;;;;x;;;;
EVT_8011441_B;Don't get involved in this conflict.;;;;;;;;;;;;;x;;;;
EVT_8011441_NAME;Iranian involvement in the Syrian Civil War.;;;;;;;;;;;;;x;;;;
EVT_8011441_DESC;Iran and Syria are close strategic allies, and Iran has provided significant support for Syria in the Syrian Civil War. This is said to include technical support, some combat troops, and $9bn in financial support. Iran views the civil war as a critical front in an existential battle that directly relates to its geopolitical security.,;;;;;;;;;;;;;x;;;;
EVT_8011441_A;Support the Syrian government.;;;;;;;;;;;;;x;;;;
EVT_8011441_B;Don't get involved in this conflict.;;;;;;;;;;;;;x;;;;
EVT_8011442_NAME;Saudi Arabian involvement in the Syrian Civil War.;;;;;;;;;;;;;x;;;;
EVT_8011442_DESC;Since the summer of 2013, Saudi Arabia has emerged as the main group to finance and arm the rebels. Saudi Arabia has financed a large purchase of infantry weapons, such as Yugoslav-made recoilless guns and the M79 Osa, an anti-tank weapon, from Croatia via shipments shuttled through Jordan. The weapons began reaching rebels in December 2012 which allowed rebels' small tactical gains against the Syrian army. This shipment was said to be to counter shipments of weapons from Iran to aid the Syrian government. Saudi Arabia and other Gulf states have received criticism for increasing their backing for Syrian rebels associated with the Army of Conquest, which includes the al-Nusra front, an al-Qaeda affiliated group.,;;;;;;;;;;;;;x;;;;
EVT_8011442_A;Support the Syrian opposition.;;;;;;;;;;;;;x;;;;
EVT_8011442_B;Don't get involved in this conflict.;;;;;;;;;;;;;x;;;;
EVT_8011443_NAME;Iranian involvement in the Syrian Civil War.;;;;;;;;;;;;;x;;;;
EVT_8011443_DESC;Since the summer of 2013, Saudi Arabia has emerged as the main group to finance and arm the rebels. We must counter this by supporting the leagal governemt of Syria;;;;;;;;;;;;;x;;;;
EVT_8011443_A;Support the Syrian goverment.;;;;;;;;;;;;;x;;;;
EVT_8011443_B;Don't get involved in this conflict.;;;;;;;;;;;;;x;;;;
EVT_8011444_NAME;The Syrian government has won the Syrian Civil War.;;;;;;;;;;;;;x;;;;
EVT_8011444_DESC;After years of fighting, Assad's forces had finally managed to crush the last rebel holdouts finally ending the civil war in Syria, however the damage of the civil war both economically, physically and pyschologically will mean that Syria will take decades to recover from this horrible war.,;;;;;;;;;;;;;x;;;;
EVT_8011444_A;This will damage our influence in Syria.;;;;;;;;;;;;;x;;;;
EVT_8011445_A;This will boost our influence in Syria.;;;;;;;;;;;;;x;;;;
EVT_8011445_DESC;The rebels have been defeted. The Syrian opposition exhausted from years of fighting has signed a peace treaty with Assad laying donw their arms;;;;;;;;;;;;;x;;;;
EVT_8011446_NAME;The Partition of Syria,;;;;;;;;;;;;;x;;;;
EVT_8011446_DESC;As a result of the loss of Damascus Assad has fled to Latakia where he set up an independent Alawite State, the Syrian opposition exhausted from years of fighting has signed a peace treaty with Assad effectively partitioning Syria.,;;;;;;;;;;;;;x;;;;
EVT_8011446_A;A partial victory for us.;;;;;;;;;;;;;x;;;;
EVT_8011446_NAME;The Partition of Syria,;;;;;;;;;;;;;x;;;;
EVT_8011446_DESC;As a result of the loss of Damascus Assad has fled to Latakia where he set up an independent Alawite State, the Syrian opposition exhausted from years of fighting has signed a peace treaty with Assad effectively partitioning Syria.,;;;;;;;;;;;;;x;;;;
EVT_8011446_A;A partial victory for us.;;;;;;;;;;;;;x;;;;
EVT_8011448_NAME;The Syrian opposition has won the Syrian Civil War,;;;;;;;;;;;;;x;;;;
EVT_8011448_DESC;After years of fighting, the rebel forces were finally able to capture Damascus and overthrow Assad setting up a new government however ethnic and religious tensions are rising rapidly epecially with the Sunni majority and the Alawites the former ruling class that will threaten to plunge Syria into warlordism and religious strife.,;;;;;;;;;;;;;x;;;;
EVT_8011448_A;This will boost our influence in Syria.;;;;;;;;;;;;;x;;;;
EVT_8011449_A;This will damage our influence in Syria.;;;;;;;;;;;;;x;;;;
EVT_8022750_NAME;Serbs in Croatia;;;;;;;;;;;;;x;;;;
EVT_8022750_DESC;Operation Storm was the last major battle of the Croatian War of Independence and a major decisive factor in the outcome of the Bosnian War. It was a decisive victory for the Croatian Army (HV), which attacked across a 630-kilometre (390 mi) front against the Republic of Serbian Krajina (RSK) and a strategic victory of the Army of the Republic of Bosnia and Herzegovina (ARBiH). The HV was supported by the Croatian special police advancing from the Velebit Mountain, and the ARBiH located in the Bihac pocket, in the Army of the Republic of Serb Krajina (ARSK) rear. The battle, launched to restore Croatian control of 10,400 square kilometres (4,000 square miles) of territory, representing 18.4% of the country, and Bosnian control of Western Bosnia, was the largest European land battle since the Second World War. Our victory has resulted in Serbs fleeing their homes. How shall we handle this?;;;;;;;;;;;;;x;;;;
EVT_8022750_A;Serbs are war criminals, the more they leave the better;;;;;;;;;;;;;x;;;;
EVT_8022750_B;Prioritise the rights of minorities;;;;;;;;;;;;;x;;;;
EVT_1014199_NAME;Turbulent Elections in $COUNTRY$;;;;;;;;;;;;;x;;;;
EVT_1014199_DESC;$YEAR$ began with a time-unrestricted strike of coal miners of Donets basin as part of a chronic economical crisis. Coincidentally all the events appeared at the time of resurrection of the Communist Party of Ukraine. On this wave of strikes a Constituent Congress of the Communist Party of Ukraine took place last year in Donetsk  and later it was registered in October of the same year. We are bound to lose the elcetions. What should we do?;;;;;;;;;;;;;x;;;;
EVT_1014199_A;Use the state apparatus and Russian support to stay in power;;;;;;;;;;;;;x;;;;
EVT_1014199_B;Accept the outcome of the election;;;;;;;;;;;;;x;;;; 
EVTDESC1410075;Giuseppe Impastato, also known as Peppino (January 5, 1948 – May 9, 1978), was a prominent Italian political activist who opposed the Mafia, which ordered his murder in 1978. He is well known in Scily for his contributions towards fighting the Mafia.;;;;;;;;;;X;;;;;;;
EVTDESC1410076;Paolo Borsellino, January 19, 1940 – July 19, 1992) was an Italian judge and prosecuting magistrate. He was killed by a Mafia car bomb in Palermo, 57 days after his friend and fellow Antimafia magistrate Giovanni Falcone was assassinated. He is considered to be one of the most important magistrates killed by the Sicilian Mafia and he is remembered as one of the main symbols of the battle of the State against the Mafia. Both Borsellino and Falcone were named as heroes of the last 60 years in the November 13, 2006, issue of Time Magazine. Forty-seven people were convicted in connection with his murder.;;;;;;;;;;X;;;;;;;
EVTDESC1410073;Badoglio was Chief of Staff from 1925 to 1940, an enormous length of time, and it was he who had the final say on the entire structure of the Armed Forces, including doctrine, selection of officers, armaments, for all that time, impregnating the whole military environment. Badoglio was not in favour of the Italian-German Pact of Steel and was pessimistic about the chances of Italian success in any European war but he did not oppose the decision of Mussolini and the King to declare war on France and Great Britain. Following the Italian army's poor performance in the invasion of Greece in December 1940, he resigned from the General Staff. Badoglio was replaced by Ugo Cavallero. Due to increased tensions with the Soviet Union, the British government saw Pietro Badoglio as a guarantor of an anti-communist post-war Italy. Consequently, Badoglio was never tried for Italian war crimes committed in Africa.;;;;;;;;;;X;;;;;;;
EVTDESC1410074;On March 4, 1948, charges against Graziani were presented to the United Nations War Crimes Commission. The commission was presented with evidence of the Italian policy of systematic terrorism and Graziani’s self-admitted intention to execute all Amharas authorities, and cited a telegram from Graziani to General Nasi, in which Graziani had written, “Keep in mind also that I have already aimed at the total destruction of Abyssinian chiefs and notables and that this should be carried out completely in your territories.” The UN commission agreed that there was a prima facie case against eight Italians, including Graziani. The British Foreign Office consistently opposed Ethiopia’s inclusion in the United Nations War Crimes Commission and the trial on Italian crimes committed during the 1935–1936 invasion. Ethiopian efforts to bring Graziani to trial were frustrated by intransigence from both Italy and Britain, the attempts were finally abandoned in a deal with the Foreign Office, whose support the Government of the Ethiopian Empire considered essential for its Imperial claim on Eritrea. In 1948, an Italian tribunal condemned Graziani to 19 years. However, he served only four months of his sentence, because his lawyers demonstrated that he "received orders".;;;;;;;;;;X;;;;;;;
EVT_8009512_B;Continue to hunt down the ELZN rebels (Increases militancy);;;;;;;;;;X;;;;;;;
EVT_8014731_NAME;The Fertile Crescent Plan;;;;;;;;;;;;;x;;;;
EVT_8014731_DESC;The Fertile Crescent Plan was an Iraqi Hashemite proposal for the union of the Kingdom of Iraq with Mandatory Syria, Mandatory Lebanon, Mandatory Palestine, and Transjordan. Nuri as-Said, prime minister of Iraq, presented the plan to British officials during World War II, when it appeared that France had become too weak to hold on to Syria. The plan faced opposition from various groups within Syria including the National Party which didn't want wish to live under a monarchy or enter a pro-British alliance while other factions such as the People's Pary favoured it, the plan never came into fruition as a result of this opposition and any faint hope remaining for the Fertile Crescent Plan ended with the overthrow of the Iraqi monarchy in July 1958. However aspirations to unite the Fertile Crescent states continue to exist.;;;;;;;;;;;;;x;;;;
EVT_8014731_A;Implement the Plan in agreement with Jordan.;;;;;;;;;;;;;x;;;;
EVT_8014731_B;Abandon the Fertile Crescent plan;;;;;;;;;;;;;x;;;;
EVT_8014732_NAME;Iraq requests Jordan to implement the Fertile Crescent Plan;;;;;;;;;;;;;x;;;;
EVT_8014732_DESC;Iraq a fellow Hashemite monarchy has requested us to join in with them in implementing the Fertile Crescent Plan, if we accept this request, our aspirations of  a Greater Syria under our rule may materialise, however it depends on whether Syria accepts or rejects our proposal, if they reject it, it may just put a quick end to the Fertile Crescent Plan.;;;;;;;;;;;;;x;;;;
EVT_8014732_A;Request Syria to accept the Fertile Crescent Plan and unify with Jordan.;;;;;;;;;;;;;x;;;;
EVT_8014732_B;Ignore Iraqs' request.;;;;;;;;;;;;;x;;;;
EVT_8014733_NAME;Syria in the Fertile Crescent Plan;;;;;;;;;;;;;x;;;;
EVT_8014733_DESC;Jordan in accordance with the Fertile Crescent Plan has requested us to unify with them to reform the Kingdom of Syyria that was dissolved in 1920 after the French enforced their rule in Syria. Our country's population is very polarised towards the plan with some in the Northern cities like Aleppo favouring it while others in the South in scoff at the though of being ruled by a monarchy and under a British influenced alliance.;;;;;;;;;;;;;x;;;;
EVT_8014733_A;Accept the Request from Jordan.;;;;;;;;;;;;;x;;;;
EVT_8014733_B;Reject the Fertile Crescent Plan.;;;;;;;;;;;;;x;;;;
EVT_8014734_NAME;The rebirth of the Kingdom of Syria;;;;;;;;;;;;;x;;;;
EVT_8014734_DESC;Syria has accepted our request and son we will unify with Syria to reform the Kingdom of Syria according to the Fertile Crescent Plan.;;;;;;;;;;;;;x;;;;
EVT_8014734_A;Recreate the Kingdom of Syria.;;;;;;;;;;;;;x;;;;
EVT_8014734_B;Abandon the Fertile Crescent Plan.;;;;;;;;;;;;;x;;;;
EVT_8014735_NAME;The Fertile Crescent Plan has succeded!;;;;;;;;;;;;;x;;;;
EVT_8014735_DESC;With the unifcation of both Jordan and Syria into the Kingdom of Greater Syria, we could now fully incoporate them into the propsoed Arab Federation, therefor fulfilling the objectives of the Fertile Crescent Plan.;;;;;;;;;;;;;x;;;;
EVT_8014735_A;Create the Arab Federation.;;;;;;;;;;;;;x;;;;
EVT_8014736_NAME;Should we join Syria or not;;;;;;;;;;;;;x;;;;
EVT_8014736_DESC;The Creation of the Arab Federation has polarised many in Lebanon, some including the Syrian Socialsist Nationalist Party want to join this Fertile Crescent Union while others such as the Marionite community oppose it fiercly in fear of being ruled by Muslims form Baghdad,should we join we risk angering a majority of our population should we not join we risk raising tensions between ourselves and Syira and Iraq.;;;;;;;;;;;;;x;;;;
